ID	6.1_2.57.1	6.1_2.57.2	6.1_2.57.3	6.5_2.76.1_MERGED	6.5_2.76.2_MERGED	6.5_2.76.3_MERGED	6.6_2.05.1_MERGED	6.6_2.05.2_MERGED	6.6_2.42.4_MERGED	6.6_2.42.5_MERGED	6.6_2.42.6_MERGED	6.6_2.24.1_MERGED	6.6_2.24.2_MERGED	6.6_2.24.3_MERGED	6.6_2.14.1_MERGED	6.6_2.14.2_MERGED	6.6_2.14.3_MERGED	6.6_2.29.1_MERGED	6.6_2.28.1_MERGED	6.6_2.32.1_MERGED	6.6_2.30.1_MERGED	6.6_2.33.1_MERGED	6.6_2.31.1_MERGED	6.6_2.27.1_MERGED	6.6_2.27.2_MERGED	6.6_2.27.3_MERGED	6.6_2.52.1_MERGED	6.6_2.52.2_MERGED	6.6_2.52.3_MERGED	6.6_2.03.1_MERGED	6.6_2.03.2_MERGED	6.6_2.03.3_MERGED	6.6_2.16.1_MERGED	6.6_2.16.2_MERGED	6.6_2.16.3_MERGED	6.6_2.45.1_MERGED	6.6_2.45.2_MERGED	6.6_2.45.3_MERGED	6.6_2.15.1_MERGED	6.6_2.15.2_MERGED	6.6_2.15.3_MERGED	6.6_2.40.1_MERGED	6.6_2.40.2_MERGED	6.6_2.40.3_MERGED	6.6_2.47.1_MERGED	6.6_2.47.2_MERGED	6.6_2.47.3_MERGED
1	29	27	43	0	1	0	2	2	0	2	0	8	0	0	8	0	0	2	2	0	2	0	1	14	12	2	3	0	1	0	2	1	23	4	1	25	3	4	19	0	19	0	28	0	0	0	4
2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	8	3	16	0	0	0
3	0	0	0	0	2	1	0	1	0	1	1	44	0	1	0	0	0	0	1	0	3	14	0	1	0	0	0	0	0	0	0	0	0	1	1	0	2	1	0	0	0	2	51	15	94	102	133
4	20	41	32	34	15	12	3	3	5	0	2	0	3	13	3	1	0	4	0	4	8	19	3	6	18	18	3	26	17	1	0	0	71	12	13	170	28	2	18	2	117	2	70	1	6	7	11
5	0	0	0	2	4	0	1	0	2	3	1	79	5	0	6	9	1	5	2	7	5	123	2	8	7	11	0	0	0	0	0	0	5	26	2	4	16	3	13	2	13	5	230	18	195	200	259
6	0	0	0	0	1	0	0	0	0	0	0	7	12	0	5	14	2	18	6	14	11	14	1	27	10	1	0	0	0	0	1	0	17	29	8	0	32	5	9	5	67	30	27	128	39	49	43
7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	50	0	14	6	5
8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	22	0	16	0	3	0	0	0	0	4	0	0	0	1	1	0	0	97	2	0	0	0	0	0
9	0	0	0	0	1	0	0	1	3	0	1	1	0	0	2	0	0	1	0	0	8	1	0	3	7	7	5	1	0	0	0	0	25	10	3	18	9	3	118	2	14	1	32	4	5	4	10
10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	4	1	0	0	0	0	8	1	6	0	2	0	0	0	0
11	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	23	0	51	0	8	0	4	17	6	0	0	0	0	0	0	2	0	4	0	0	0	15	7	28	4	12	3	25	11	25
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	1	1	0	0	18	9	0	0	0	0	4	0	1	0	1	6	0	0	2	0	0	0	0	0	0	0	0
13	0	0	0	1	0	1	0	0	1	0	0	4	0	2	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	1	26	3	11	20	19
14	0	0	0	0	1	1	1	0	0	1	3	7	1	1	0	1	1	0	0	0	0	12	0	2	2	0	0	0	0	0	0	0	0	1	0	1	2	0	0	0	5	5	5	2	39	36	77
15	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	10	1	4	16	17
16	117	111	213	6	3	1	50	29	20	6	55	14	7	2	200	228	8	106	0	359	19	103	22	104	197	139	53	20	58	6	18	6	215	38	86	67	76	24	276	27	182	80	284	131	83	102	167
17	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	5	0	0	0	0	1	9	0	0	0	0	0	1	5	0	2	0	0	0	2	6	11	13	15	29	12
18	5	12	4	0	0	1	0	2	0	0	7	0	0	1	2	1	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	3	0	2	0	1
19	0	0	0	0	0	0	0	1	1	1	0	4	1	0	1	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	2	8	6	14
20	0	1	0	0	0	0	0	0	4	0	11	0	0	1	0	4	0	0	0	0	0	0	0	9	11	18	0	17	0	0	0	0	13	11	7	20	2	0	36	0	12	3	22	1	0	1	7
21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	6	2
22	0	0	0	1	0	0	1	0	3	1	0	14	4	2	1	3	0	0	0	0	0	97	0	0	0	1	0	0	0	0	0	0	2	2	0	0	14	0	11	0	8	2	200	11	41	43	78
23	0	0	0	0	0	0	0	0	15	5	0	20	0	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0	0	0	0	0	7	3	0	4	4	0	15	1	1	1	26	5	25	16	15
24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	12	3	6	14	15
25	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	5	0	13	2	0	0	56	43	37	101	7	21	16
26	0	0	0	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	19	15
27	0	0	0	0	0	0	0	0	9	0	0	1	1	0	5	1	0	4	4	3	7	0	4	10	6	4	0	0	0	0	0	0	35	9	4	15	0	5	35	0	14	0	14	0	0	4	2
28	0	0	0	1	56	115	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	17	0	0	0	0	1	0	0	0	4	3	7
29	0	2	0	0	0	0	0	0	38	8	5	0	0	2	0	0	0	1	3	1	4	1	2	18	10	7	2	24	13	0	0	0	56	7	10	36	16	12	125	1	21	4	65	5	1	0	10
30	0	0	0	0	0	0	1	0	0	1	5	0	0	0	0	0	0	2	0	12	1	0	1	1	4	0	0	1	0	0	0	0	1	0	0	0	0	0	3	6	0	3	19	44	1	0	0
31	0	0	0	0	0	0	0	0	1	6	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	1	2	1	2	1	0	0	1	28	139	160	3	6	2
32	0	0	0	0	0	0	0	2	0	0	0	66	0	0	0	0	0	0	0	0	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	9
33	0	0	0	0	9	27	0	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	2	5	0
34	87	207	95	24	34	25	1	0	1	1	1	106	158	90	0	1	0	1	55	0	24	0	1	0	0	1	78	86	116	21	6	7	2	2	1	14	41	47	15	8	7	13	32	30	20	10	10
35	0	0	0	0	1	3	0	2	1	1	0	79	9	4	12	10	2	6	8	8	34	114	1	18	11	6	0	0	0	0	0	0	8	17	3	4	13	9	9	0	24	6	272	23	204	167	217
36	1	0	0	1	0	0	0	1	1	1	5	0	2	2	2	0	0	1	1	3	4	11	0	8	4	4	5	22	0	0	3	1	5	9	5	3	5	0	8	111	20	11	8	6	7	3	3
37	0	0	3	0	0	0	0	0	17	2	5	1	0	0	0	0	0	1	0	0	7	0	0	0	5	6	0	0	0	0	0	0	117	8	6	61	50	10	55	1	33	6	128	1	2	0	4
38	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	5	5
39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	2	0	1	0	0	0	0	7	5	1	18	1	1	18	0	4	3	13	0	0	0	0
40	0	0	0	0	0	0	0	0	6	0	1	2	1	0	0	0	0	0	0	0	1	3	0	0	6	1	0	0	10	0	0	0	95	4	2	97	16	1	42	3	19	5	80	1	10	5	13
41	0	0	0	1	5	1	1	6	0	3	0	143	1	1	0	0	3	0	3	0	10	42	0	0	0	0	0	0	0	0	0	0	1	2	4	1	19	0	1	0	23	8	73	44	126	174	191
42	6	8	10	0	0	3	0	1	1	0	0	0	0	0	3	2	0	1	0	0	14	10	0	3	7	5	1	0	4	0	0	0	2	1	3	2	1	2	3	4	1	0	3	1	0	0	2
43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	1	0	14	9	12
44	0	0	0	0	0	0	1	0	0	0	1	5	0	1	1	4	0	4	3	5	2	4	2	8	4	1	4	5	4	0	2	1	763	19	23	187	114	23	64	11	34	15	462	16	13	4	31
45	0	0	0	0	0	1	0	2	4	0	0	20	0	0	0	0	0	0	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	25	4	26	33	37
46	5	0	0	0	0	0	0	2	0	0	2	0	0	0	12	23	2	0	0	0	0	0	0	7	13	2	0	0	0	5	0	0	3	0	0	1	0	1	3	0	0	0	1	0	0	0	1
47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	15	0	14	13	11
48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	2	0	0	1	0	7	4	0	0	4	2	3	5	7
49	0	2	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	2	13	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	12	11	14	13	17	12
50	2	5	8	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	1	7	3	0	0	0	0	0	0	2	1	3	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	0	3	1	0	0	0	4	1	0	4	0	2	0	1	1	0	0	0	1	33	0	0	0	4	0	0	0	0	0	0	16	1	1	2	3	3	9	0	5	1	88	2	57	54	61
52	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0	0	0	0	4	0	1	0	7	0	2	0	14	10	6	26	0	1	0
53	0	0	0	0	0	0	0	0	0	0	4	1	2	0	2	6	1	25	3	4	3	0	0	13	14	6	1	0	0	1	14	2	6	10	1	2	0	0	4	1	1	4	1	4	2	0	0
54	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	0	0	2	5	2	7	2	10
55	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	1	3	0	0	10	0	0	0	0	0	0	0	1	1	2	0	0	0	1	1	1	0	8	3	8	3	9
56	0	0	0	0	12	13	0	0	14	0	1	45	6	0	0	0	0	31	10	680	1	3	120	0	2	7	2	0	0	1	0	0	11	1	25	7	3	0	5	8	12	1	1	0	2	8	4
57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	4	10
58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	0	0	1	2	0	0	5	0	0	13	1	5	0	0	0	0	0	0
59	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	6	1	3	5	17	21	31
60	0	3	5	0	0	0	0	0	3	2	5	3	0	0	0	0	0	0	0	274	0	7	3	2	0	2	29	19	0	1	0	0	10	2	1	10	8	2	0	20	1	2	1590	472	6	4	36
61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	8	3	10
62	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	1	0	1	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5	0	10	1	5	2	20
63	0	0	0	1	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	3
64	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	1	0	0	0	0	11	0	0	0	0	0	0	20	1	0	0	0	0	0	0	5	0	0	0	0	13	10	0	0	0	0
65	0	0	0	0	1	0	0	0	2	1	0	0	3	0	0	1	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	2	2	35	6	31	21	35
66	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	1	13	0	4	5	1	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	13	14	0	0	0	0
67	0	0	0	0	0	0	1	0	0	0	0	2	1	0	1	1	0	4	3	5	0	0	0	9	5	0	0	0	0	0	0	0	3	4	0	1	0	0	0	0	7	0	2	0	1	1	2
68	0	0	0	0	2	1	0	0	10	3	3	44	7	4	7	4	1	7	8	11	10	142	4	6	9	9	3	0	0	0	0	0	13	14	1	9	6	0	7	0	27	6	230	2	126	138	162
69	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	1	11	7	9
70	0	0	0	0	1	0	0	0	5	2	1	0	0	0	0	2	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	22	3	0	3	1	1	13	0	6	1	17	3	1	2	4
71	0	6	6	1	0	0	0	1	0	2	0	1	0	0	2	0	0	0	0	0	1	0	0	4	0	2	0	0	0	1	0	0	0	2	1	1	2	0	2	1	0	0	1	436	3	2	5
72	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	20	0	0	8	2	0	7	1	5	0	26	2	0	0	0
73	14	12	27	17	8	9	42	6	26	3	58	26	6	5	2	2	2	24	6	34	53	58	5	45	85	66	65	106	37	2	2	4	678	76	92	752	184	41	589	28	198	104	655	24	22	24	43
74	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	11	10	12
75	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	3	1	10	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	6	1	15	0	9	12	14
76	0	0	0	0	0	0	1	2	0	1	3	0	2	0	1	0	0	0	0	0	4	0	1	3	4	0	24	21	12	0	0	1	175	10	12	63	18	5	287	1	91	9	243	10	4	0	28
77	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	28	3	8	3	15
78	0	0	0	0	1	0	0	0	0	0	0	3	2	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	1	39	0	9	17	19
79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	22	15	20
80	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	5	8	8
81	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	8	3	5
82	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	5	5	3
83	0	0	0	0	1	0	0	0	4	1	0	2	2	0	7	0	3	3	0	1	3	22	0	0	1	1	0	0	0	0	0	0	3	3	1	0	1	0	2	0	11	9	54	5	9	9	19
84	0	0	0	0	1	2	0	0	3	2	0	17	0	0	0	0	0	0	2	0	3	45	0	0	1	0	1	0	0	0	0	0	3	1	3	3	9	0	1	3	7	2	130	4	92	115	116
85	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	3	1	2	0	0	26	0	6	0	14	0	0	0	0
86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	3	1	5	1	3	8	11
87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	6
88	0	0	0	0	0	0	0	2	0	0	1	3	0	0	1	0	0	0	5	0	0	3	34	1	6	1	0	0	0	0	0	0	1	1	1	0	0	0	2	0	7	2	0	18	0	1	7
89	0	0	0	2	0	0	0	7	0	0	0	3	1	0	6	6	0	2	0	0	1	2	0	4	1	1	0	0	0	0	0	0	1	4	0	4	0	0	3	0	10	0	1	0	5	2	3
90	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	1	1	1	0	9	0	0	0	2	4	18	8	57	71	44
91	0	0	0	0	6	9	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
92	0	0	0	2	1	0	5	9	1	0	0	3	0	0	1	3	0	0	0	0	17	16	0	0	5	5	0	9	0	0	1	0	1	0	0	0	1	0	0	17	0	3	0	0	0	1	1
93	0	0	0	0	0	0	0	0	1	2	4	0	0	0	0	1	0	0	1	0	1	6	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	27	6	0	1	0	0
94	2	0	1	1	6	2	1180	496	80	4	80	93	29	18	11	11	15	3642	15	13	153	165	178	206	716	239	560	623	859	270	826	251	1065	1030	509	466	801	52	1258	1712	1108	369	579	73	60	34	610
95	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	20	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	1	9	1	0	2	1	1	0
96	36	21	7	4	1	1	46	47	6	27	15	34	22	118	31	42	5	91	17	398	61	150	233	602	43	33	103	80	54	108	17	104	103	97	37	62	91	6	303	641	179	228	4107	4044	33	14	11
97	7	2	0	1	0	0	0	1	7	0	15	35	6	2	6	2	2	2	0	5	1	72	2	58	14	1	7	0	1	1	0	0	3	0	6	25	9	2	0	0	5	54	18	2	22	28	26
98	0	2	6	16	8	6	15	0	2	1	3	8	3	14	0	0	0	1	0	2	53	69	7	1	14	36	6	1	33	6	0	0	2	16	4	6	4	2	2	13	1	25	54	25	39	50	46
99	0	0	0	0	0	0	0	0	6	9	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	6	1	1
100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	2	1	0	6	0	6	0	7	1	0	0	1
101	0	0	0	0	0	1	4	0	0	0	0	0	0	0	2	0	1	0	2	3	4	1	0	1	0	3	71	3	4	10	1	12	0	1	5	1	38	0	0	0	0	4	0	1	4	10	1
102	0	0	0	1	1	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	2	9	0	0	1	0	0	0	0	0	0	0	0	3	0	0	6	0	1	0	1	0	23	0	54	61	38
103	0	0	3	1	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	4	0	7	0	5	2	3	2	0	9	3	0	1	93	1	4	97	30	3	62	1	11	3	94	2	3	1	1
104	0	0	0	1	1	0	0	2	0	0	2	7	2	2	1	9	0	1	2	10	4	30	3	18	11	5	0	0	0	0	0	0	17	15	2	3	23	2	4	0	28	23	93	49	59	58	78
105	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	6	2	7	3	5	7	3	2	19	9	5	0	0	0	1	0	0	9	16	0	4	0	0	10	0	31	0	0	1	0	0	0
106	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	2	0	0	0	2	23	0	0	3	0	1	0	0	0	0	0	0	0	0	0	4	1	0	0	0	18	10	0	0	0	0
107	0	0	0	8	3	5	0	2	18	3	2	23	5	0	6	27	0	2	3	1	4	101	0	1	8	0	0	0	1	0	0	0	5	4	2	7	23	3	5	1	9	6	314	7	338	393	584
108	0	0	0	44	2654	4660	0	0	1746	11	4	0	3	0	0	0	0	0	25	22	0	4	0	27	56	23	0	0	0	0	0	0	0	0	0	1544	4	4	22	64	112	0	0	0	295	383	300
109	0	0	0	0	0	0	0	0	8	2	8	6	2	0	0	0	1	0	2	0	0	4	0	18	9	9	0	0	0	0	1	0	2	2	16	6	6	0	2	1	0	0	5	0	0	0	1
110	0	0	0	0	1	0	0	0	0	0	0	13	0	0	1	0	0	1	0	0	0	4	0	0	0	0	2	0	0	0	0	0	1	2	0	0	1	0	0	0	0	0	11	0	2	11	11
111	0	0	0	0	0	1	0	2	2	1	0	32	2	0	0	0	0	0	0	0	1	52	0	2	0	0	0	0	0	1	0	0	1	1	1	0	20	0	0	2	8	6	110	5	63	97	90
112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	10	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
113	0	1	0	0	0	0	0	0	0	2	0	35	1	1	3	0	0	0	0	0	2	19	0	0	1	0	0	0	0	0	0	0	1	5	14	0	75	11	0	1	101	99	26	288	76	109	133
114	0	0	0	0	0	0	0	1	12	1	0	8	3	0	0	0	0	20	0	7	0	0	0	5	0	0	0	0	0	0	0	0	76	2	0	0	0	1	0	0	0	14	1	0	0	0	0
115	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	5	7	1	0	1	1	7	0	5	0	4	3	0	0	0
116	0	0	0	0	0	0	0	0	0	0	0	10	2	4	0	2	0	0	0	2	5	41	6	4	9	1	0	0	0	0	0	0	2	4	2	0	1	0	4	0	3	0	69	2	12	7	15
117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	9	7
118	0	0	0	0	0	1	4	0	1	0	2	0	0	0	1	0	0	1	0	7	0	0	0	3	3	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	2	3	17	13	1	0	0
119	0	0	0	0	0	0	0	0	3	0	5	0	1	2	0	0	1	0	0	0	3	9	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	46	7	0	0	0	0
120	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	8	9	3
121	0	0	0	0	0	0	0	0	0	0	0	2	2	0	7	11	0	6	6	4	18	3	5	14	14	8	0	0	0	0	0	0	5	9	0	0	0	6	22	0	12	14	2	23	1	3	1
122	0	0	0	0	0	0	0	0	0	0	1	2	0	1	0	0	0	0	0	0	0	14	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	11	19	1	4	6	7
123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	14	3	1	8	0	8	0	9	1	0	0	4
124	0	0	0	2	2	0	2	0	1	0	0	0	2	1	0	1	0	0	0	0	0	50	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	11	3	106	20	86	71	83
125	0	4	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	7	0	488	5	6	0	23	0	1	0	0	0	0	2	7	1	0	0	1	1	5	2309	1	1	2	2	1	1	0	0
126	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	11	6	16
127	0	0	0	0	0	0	0	0	2	1	0	13	9	1	6	10	0	16	4	37	17	45	3	12	20	9	0	0	0	0	0	0	18	20	3	1	10	3	12	4	38	1	105	3	78	95	84
128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	6	9
129	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	34	0	0	0	0	0	7	0	1	1	0	0	0	0	0	1	1	7	0	0	2	0	0	15	0	5	0	6	0	0	0	0
130	0	0	0	0	0	0	10	0	4	4	23	1	0	0	0	0	0	14	2	4	0	2	0	1	30	19	13	0	0	4	2	0	2	2	4	0	4	0	0	2	5	3	4	0	0	9	11
131	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	2	0	0	0	11	1	11	13	6
132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	5	7
133	0	0	0	1	0	0	0	7	3	0	12	40	0	0	0	0	0	18	0	1	0	1	0	0	5	6	6	0	0	0	0	0	1	1	0	0	3	0	0	0	2	11	1	0	6	4	4
134	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	1	3	0	1	0	1	0	0	0	0	0	1	2	3	2	0	1	0	1	2	0	2	20	23	2	0	0
135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	0	12	16	15
136	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	3	11	13	15
137	2	7	7	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	4	2	1	0	0	1	0	2	1	26	2	4	38	8	0	80	1	5	1	12	0	2	0	1
138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	11	4	7
