OTU	SHA1	Superkingdom	Phylum	Class	Order	Family	Genus	Species
638	7e784fd2bfab326e06712763175373d9b9615d3b	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
639	7e7ae3f57835bdd2f3d4c0a9dcc9b0b95a34d522	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
640	7e82f02fc63c70b7172b8b17e0d0930467acd00e	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Mycosphaerella	unidentified
641	7ee162c0778eff74e72ee14a4483a4e359f56ca1	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
642	7ef4de50aeb20285a2864357b086855a4b901913	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
643	7ef9153bb1a09899c69be5760f5304073090e87b	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
644	7f048fe57b567da1b56d7af21485cf8bb140a7e7	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
645	7f070011950b066e085620a6f672ca64c1d04b7e	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
646	7f54f26c3f4719cf79ba9a1e37721bd6c897f387	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
647	7f6c3bb594b19bb539bfe2d6037f0aad5d8ef744	Fungi	Ascomycota	Eurotiomycetes	Chaetothyriales	Chaetothyriaceae	Ceramothyrium	Ceramothyrium_carniolicum
648	7f8b9b43b3fd6f151d115a49f8c3061cc64c72a8	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
649	7fc62dac6426a489a86481ecd7ed23662eda60ec	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
650	7ff0721dc1872b5b54edcd9058c244168e0c04ac	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
651	801579133a772cf9933ead95997ef2792ae1ce92	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
652	802c204b4d51646256ac14f4ce555f74f4d545c1	Fungi	Ascomycota	Pezizomycotina_cls_Incertae_sedis	Pezizomycotina_ord_Incertae_sedis	Pezizomycotina_fam_Incertae_sedis	Radulidium	Radulidium_subulatum
653	804b254809659157c82d8dc48a2d77605775cbf5	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
654	80ccc9c7793a96fdf09ad8cfbb75680f5b6348a0	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
655	80d61b279633dd88e7079d2a6d5618c7a114cabe	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
656	80e14e0bb82cf149896e86e45d5db1d980ca046f	Fungi	Basidiomycota	Agaricomycetes	Boletales	Boletaceae	Boletus	Boletus_pinophilus
657	81242e0d8d951b71d4eb80d0d97e14c645f82983	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina_mikolae
658	81e56517c699f5e27d3ec0aa857e96616e641113	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
659	820e51ad1914bd36dd248132f3fa026e371c31d5	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
660	822a6772994d622f80ba698cbd89760aa820fd43	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
661	82a768e902dd5d6abb7cbc86cb9431637d068e82	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Bulleribasidiaceae	Vishniacozyma	Vishniacozyma_carnescens
662	82cb8f8fd1dfa43eefd686304ed1b6e245adb427	Fungi	Ascomycota	Dothideomycetes	Mytilinidiales	Mytilinidiaceae	Lophium	Lophium_mytilinum
663	82ee0158a2529d1887049a2a34e180a6aaa2386d	Fungi	Basidiomycota	Agaricomycetes	Boletales	Serpulaceae	Serpula	Serpula_himantioides
664	8317917cc388adbde4e8d4b98530f1cd4cd2de3a	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown	Unknown
665	83d1ed4a3b7cc6023fe3656f67bc23ea25a294e9	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
666	83d890a771203080fe69eb4acabbd6082ad31d11	Fungi	Basidiomycota	Tremellomycetes	Trichosporonales	Trichosporonaceae	Apiotrichum	Apiotrichum_sporotrichoides
667	83e6293f28fbf34cd17ca6e620d6acd3606f7760	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
668	840f6b1f04d6f7a46ad8d682e0aba7a8e6ce10fe	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	unidentified
669	849695337e60e0d744792f7c3899a27c8ed583a9	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Capnodiales_fam_Incertae_sedis	Cystocoleus	Cystocoleus_ebeneus
670	8498e16755d61b3eb9719e5ce791971091929297	Fungi	Ascomycota	Leotiomycetes	Helotiales	Helotiaceae	Claussenomyces	unidentified
671	84c3c25c989fbd7745263ff956c081ee19157695	Fungi	Ascomycota	Sordariomycetes	Xylariales	Diatrypaceae	unidentified	unidentified
672	84fbace2e3bd5eaf50a2554ebda4f13de7e65701	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
673	84fc50611191bbd9d20e6206074e3a8f63bf4e46	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Montagnulaceae	Paraphaeosphaeria	Paraphaeosphaeria_sardoa
674	853112bdcfac631ab238180444a43ec1ef92c0cc	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
675	8545d6d09ab9e8e224e28b5f2e6f42379b9505ba	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
676	8549068f26dc3e3e058069e690866e2e390f7786	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
677	855262d5fd9612a7978c8dbba46d1e48ae5b60b9	Fungi	Ascomycota	Sordariomycetes	unidentified	unidentified	unidentified	unidentified
678	8568c75a9e878027f5ea8cd565490e379d1f7a57	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
679	856b19a27a1b07094a87826c8bb8a23b091a3cb4	Fungi	Ascomycota	Pezizomycetes	unidentified	unidentified	unidentified	unidentified
680	85761015905d8a117f1641ad543eca8a71501572	Fungi	Ascomycota	unidentified	unidentified	unidentified	unidentified	unidentified
681	85823b8b9ea1fe563430541f2628775d85787ef5	Fungi	Basidiomycota	Agaricomycetes	Agaricales	Cyphellaceae	Cheimonophyllum	Cheimonophyllum_roseum
682	85893d55059a29dee7e310a08a041eca36d16498	Fungi	unidentified	unidentified	unidentified	unidentified	unidentified	unidentified
683	85b728ae9ee7dc8ce92f5a1b67c71ff3dac7578c	Fungi	Ascomycota	Eurotiomycetes	Eurotiales	Trichocomaceae	Aspergillus	Aspergillus_cibarius
684	85d93c00233d1f03cd70c8b872a386246c753ed7	Fungi	Ascomycota	Leotiomycetes	Helotiales	unidentified	unidentified	unidentified
685	861fa068705a4dfa1635ef320835c43e794a4749	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
686	86412d5515d74fb875e4f4222bd81d925d9f8557	Fungi	Ascomycota	Dothideomycetes	Pleosporales	unidentified	unidentified	unidentified
687	864858a65a095e1fbfe2cfa65401b816df8bacef	Fungi	Ascomycota	Dothideomycetes	unidentified	unidentified	unidentified	unidentified
