GeneId	Sample107	Sample108	Sample109	Sample110	Sample111	Sample112	Sample115	Sample116	Sample117	Sample118	Sample119	Sample120	Sample134	Sample135	Sample136	Sample143	Sample144	Sample145	
gi|1015388724|emb|CZX32068.1|	0	47.1444	24.74	0	13.7026	25.6929	0	0	0	0	54.7847	81.3554	0	0	0	0	26.3	74.2837
gi|1015452252|gb|AMV34035.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|1015458481|gb|AMV40263.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2706	0	0
gi|1015658826|gb|AMW25193.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.50302
gi|1015861636|ref|WP_062843892.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76934	0
gi|1016152979|gb|KZC00243.1|	0	0	19.2517	0	0	586.826	0	0	0	534.536	0	0	216.769	0	0	809.76	47.9618	51.3875
gi|1016458000|gb|KZD03406.1|	31.8429	0	0	0	0	0	53.7214	0	0	0	0	13.7153	0	0	0	224.283	149.166	157.358
gi|108766361|gb|ABG05243.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.2715
gi|112455555|gb|ABI18982.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.23756	0
gi|112455561|gb|ABI18984.1|	0	0	0	2.52302	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|114539731|gb|EAU42851.1|	0	0	0	26.5339	0	93.674	27.3047	82.5232	0	0	0	732.259	0	0	742.042	0	0	0
gi|114544480|gb|EAU47487.1|	0	0	0	0	2.82129	0	0	4.54111	0	0	4.33449	0	0	0	0	3.93616	0	0
gi|114545098|gb|EAU48101.1|	0	0	0	0	0	0	0	0	0	11.2006	0	0	0	0	0	0	0	0
gi|115363175|gb|EAU62342.1|	0	0	0	0	0	0	0	0	0	34.9158	39.1151	4.30953	0	0	0	9.73632	21.2388	14.4062
gi|115365126|gb|EAU64174.1|	0	0	0	84.9371	0	0	122.992	394.524	537.692	0	0	0	0	0	0	0	0	268.062
gi|115368425|gb|EAU67380.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|115515395|gb|ABJ03470.1|	3.7394	0	0	0	0	0	0	2.13099	0	0	0	0	0	0	0	26.9379	25.582	61.2409
gi|116067004|gb|EAU72759.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.4815	0	0	14.4062
gi|116225377|gb|ABJ84086.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39456
gi|118133618|gb|ABK60662.1|	0	76.3003	0	2.52302	64.0944	3.47738	27.3047	2137.86	0	0	4.33449	0	13.8115	0	0	651.503	142.898	177.811
gi|118436935|gb|EAV43574.1|	0	0	31.3626	0	0	0	0	32.1019	91.2275	0	26.3142	36.0197	29.7673	64.2298	3.19223	4.90748	4.44703	0
gi|118436936|gb|EAV43575.1|	0	0	0	0	243.4	0	0	1063.78	0	0	0	0	0	1191.63	0	0	309.146	449.067
gi|118437038|gb|EAV43677.1|	786.757	3680.18	5524.73	995.904	1014.17	1132.72	2548.95	12186.1	120.737	5293.9	6679.71	9995.92	1426.62	3053.91	238.585	2947.19	1550.55	3567.9
gi|118765624|dbj|BAF39803.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4501	0	0
gi|119452220|gb|EAW33420.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133.13	0	0
gi|119463100|gb|EAW44049.1|	0	0	0	0	0	0	0	0	8.61836	0	6.65626	0	6.31342	7.26389	0	0	0	0
gi|120606714|gb|ABM42454.1|	0	455.36	0	0	0	0	0	0	0	0	507.769	0	0	0	508.029	0	0	0
gi|121281919|gb|ABM53543.1|	0	0	0	0	0	0	0	0	0	0	0	5.45194	0	0	0	28.8389	15.3332	22.1327
gi|121281920|gb|ABM53544.1|	0	0	8.39644	0	0	0	0	0	0	0	77.4026	0	0	0	0	1.98398	5.26606	0
gi|121281921|gb|ABM53545.1|	0	0	0	0	0	0	0	0	0	32.8469	0	0	0	0	0	1.98398	11.5522	0
gi|123989509|gb|EAY29055.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.44703	0
gi|126518156|gb|EAZ75381.1|	44.4843	8.53116	13.7992	6.95646	13.7026	0	12.102	0	9.99114	0	3.19714	0	0	0	37.642	4.90748	3.61591	0
gi|126622774|gb|EAZ93479.1|	202.788	201.668	119.285	18.0429	3.7017	18.0613	150.54	758.524	220.583	443.781	52.1538	466.585	257.203	514.821	237.169	310.37	204.145	277.322
gi|126622978|gb|EAZ93683.1|	0	0	0	1.79302	0	0	0	0	0	0	0	0	0	0	0	10.6981	0	0
gi|126623002|gb|EAZ93707.1|	0	0	0	0	0	0	0	3.31733	0	17.3669	0	0	0	0	3.19223	0	0	0
gi|126623124|gb|EAZ93829.1|	0	0	0	0	39.4189	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|126623307|gb|EAZ94012.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.90748	0	0
gi|133774810|gb|EBA38630.1|	0	4.17515	0	0	0	0	13.114	15.0643	0	16.3379	3.19714	78.7198	8.85012	0	0	174.125	207.806	151.045
gi|133774851|gb|EBA38671.1|	0	0	0	2.52302	0	0	12.102	792.847	0	0	0	0	46.7602	0	0	18.3617	27.0164	26.3766
gi|133774852|gb|EBA38672.1|	0	0	0	0	0	0	0	39.4675	0	0	0	0	0	0	0	0	0	0
gi|133775355|gb|EBA39175.1|	0	159.505	1564.95	232.973	2615.48	3193.11	387.764	5066.83	1021.09	1806.55	976.77	2206.97	209.055	2371.13	1905.43	268.756	1264.57	908.026
gi|133775359|gb|EBA39179.1|	0	0	0	0	0	0	0	602.015	0	0	0	0	0	0	0	8.77341	0	10.0457
gi|133775367|gb|EBA39187.1|	0	0	0	0	0	0	0	0	0	0	0	21.0263	0	0	0	0	0	0
gi|140846229|dbj|BAF55228.1|	0	0	0	20.4649	31.7771	59.9755	52.7043	15.0643	14.2135	0	220.37	0	0	117.126	0	0	19.7761	0
gi|144897781|emb|CAM74645.1|	0	0	0	0	0	0	0	9.67704	0	0	0	0	0	0	0	0	0	0
gi|145690675|gb|ABP91180.1|	0	0	0	0	0	0	0	3.31733	0	0	0	0	0	0	0	211.293	0	18.7146
gi|145846016|gb|EDK22934.1|	0	0	0	0	0	0	28.3195	30.6447	0	0	0	0	0	0	0	23.131	2.76934	0
gi|145846020|gb|EDK22938.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.4501	0	0
gi|145846023|gb|EDK22941.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76.0334	2.76934	8.28189
gi|145846038|gb|EDK22956.1|	0	0	0	0	0	0	0	0	0	0	0	0	2.83015	0	0	0	0	0
gi|145846045|gb|EDK22963.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6187	0	0
gi|145848189|gb|EDK25107.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	685.312
gi|145907396|gb|ABP98707.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.3617	0	593.52
gi|146328227|emb|CAM58143.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|147760349|gb|EDK67332.1|	0	10.7378	0	0	0	0	18.178	20.6217	0	0	0	0	0	5.93663	0	10.6981	0	2.87783
gi|148322720|gb|EDK87970.1|	51.511	200.46	221.601	139.694	66.306	110.782	6119.41	14770.8	298.173	56.6865	567.476	623.515	651.098	172.513	13.8099	1080.63	803.628	309.64
gi|149127928|gb|EDM19150.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.271	7.66926	9.16548
gi|149127929|gb|EDM19151.1|	0	0	0	0	0	0	0	0	0	0	0	27.2234	0	0	0	12.6187	0	3.79555
gi|149127930|gb|EDM19152.1|	0	0	0	0	0	0	6.03672	0	0	0	0	0	0	0	0	6.8437	0	10.0457
gi|149127931|gb|EDM19153.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	57.1435
gi|149736417|gb|EDM52303.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	3.37305	0	0	0	0
gi|149736550|gb|EDM52436.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07515	0
gi|149736744|gb|EDM52630.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39456
gi|149736771|gb|EDM52657.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77341	0	0
gi|149751692|gb|EDM61623.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3332	0
gi|149751700|gb|EDM61631.1|	0	0	0	0	0	0	3.01124	0	0	0	0	0	0	0	0	4.90748	10.0137	0
gi|149751714|gb|EDM61645.1|	0	0	0	0	0	0	5.02748	12.3459	0	0	0	0	0	0	0	0	0	0
gi|149751722|gb|EDM61653.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.23756	0
gi|149810347|gb|EDM70192.1|	0	0	0	0	0	0	0	0	0	0	6.65626	0	0	0	0	9.73632	4.44703	128.862
gi|149810349|gb|EDM70194.1|	0	0	0	0	0	0	0	0	0	0	16.3126	0	0	0	0	34.5336	29.157	29.7523
gi|149810350|gb|EDM70195.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.2158	82.7139	75.0957
gi|149830114|gb|EDM85208.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.6187	2.76934	25.5302
gi|149830117|gb|EDM85211.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.87783
gi|149830125|gb|EDM85219.1|	0	7.43401	54.7629	6.95646	7.95966	12.7695	62.8774	20.6217	8.61836	2.01048	5.48861	5.45194	9.68603	9.98705	8.99797	7.80926	440.751	5.60663
gi|149830126|gb|EDM85220.1|	0	0	0	0	0	0	0	0	0	2.01048	0	0	0	0	0	12.6187	58.144	33.9509
gi|149830230|gb|EDM85323.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5359	0	0
gi|149830231|gb|EDM85324.1|	0	0	0	0	0	0	0	8.36456	0	0	0	0	0	0	0	0	0	0
gi|149831942|gb|EDM87028.1|	0	0	0	3.87975	0	0	11.0902	0	0	0	0	0	0	0	0	9.73632	121.415	30.5938
gi|149832795|gb|EDM87878.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103.224	129.662	143.93
gi|149938987|gb|ABR45733.1|	0	0	0	0	7.122	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|149939001|gb|ABR45740.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99797	0	0	0
gi|149939005|gb|ABR45742.1|	0	0	0	0	0	6.48452	0	0	0	0	0	0	0	0	0	0	0	0
gi|149939007|gb|ABR45743.1|	0	0	0	21.8924	0	0	0	0	9.99114	0	0	0	0	0	0	0	0	0
gi|149939009|gb|ABR45744.1|	0	0	0	10.8772	0	5.751	0	0	0	0	0	0	0	0	0	8.77341	0	0
gi|149939013|gb|ABR45746.1|	0	0	0	0	0	3.47738	0	0	0	0	0	0	0	0	0	0	0	0
gi|149939027|gb|ABR45753.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|149939059|gb|ABR45769.1|	0	0	0	0	1799.59	0	0	0	3.37379	0	0	0	0	0	0	0	0	0
gi|149939061|gb|ABR45770.1|	0	0	0	0	1.92398	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|149939063|gb|ABR45771.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|149939065|gb|ABR45772.1|	0	0	0	0	3.7017	12.0922	0	0	0	0	0	0	0	41.5351	0	0	0	0
gi|149939071|gb|ABR45775.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.79555
gi|149939085|gb|ABR45782.1|	0	0	0	5.15111	0	0	0	8.36456	0	5.06102	0	0	7.16441	0	0	0	0	0
gi|150270408|gb|EDM97731.1|	0	0	0	0	0	0	0	22.0324	0	38.0208	5.48861	7.77205	0	0	13.8099	429.327	65.5212	206.759
gi|150270409|gb|EDM97732.1|	2.84404	3.10364	482.174	3.2149	3.7017	25.0678	43.5542	1081.41	0	0	16.3126	16.1343	38.317	0	58.4287	710.096	66.8553	143.138
gi|150270411|gb|EDM97734.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	6.50302
gi|153793276|gb|EDN75699.1|	0	0	0	0	0	0	5.02748	0	0	0	0	0	0	0	0	0	0	0
gi|153794114|gb|EDN76534.1|	0	0	0	0	0	0	5.02748	0	0	0	0	0	0	0	0	0	0	0
gi|153794256|gb|EDN76676.1|	0	0	0	0	0	0	0	1183.76	0	0	0	0	0	0	0	3.93616	0	0
gi|153799347|gb|EDN81767.1|	0	0	0	0	0	0	103.619	39.4675	0	0	0	0	12.171	0	0	76.9728	19.0416	62.0591
gi|153799348|gb|EDN81768.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|153799349|gb|EDN81769.1|	0	0	0	0	0	0	61.8599	0	0	0	0	0	1.92779	0	0	0	36.9075	9.16548
gi|154083245|gb|EDN82290.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|154083246|gb|EDN82291.1|	0	0	0	0	0	0	55.7556	15.0643	0	0	0	0	11.3461	0	0	4.90748	47.9618	11.7974
gi|154083247|gb|EDN82292.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	13.0748	30.5938
gi|154085136|gb|EDN84181.1|	0	0	0	0	0	0	6.03672	4.54111	0	0	2.08194	0	0	0	0	86.3588	47.2772	48.9129
gi|154085740|gb|EDN84785.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.4934	6.07515	22.9839
gi|154085939|gb|EDN84984.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	5.60663
gi|156109325|gb|EDO11070.1|	0	0	0	0	0	0	0	0	0	0	11.427	5.45194	0	0	0	11.6589	10.7851	31.4343
gi|156112186|gb|EDO13931.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45.2189	0
gi|156112531|gb|EDO14276.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07515	0
gi|156530989|gb|ABU75815.1|	0	486.357	6.25533	235.098	0	340.252	0	2169.02	0	1213.8	0	0	0	0	22.4412	614.851	6.87584	929.361
gi|156534755|gb|ABU79581.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	0	0
gi|156860421|gb|EDO53852.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.3332	3.79555
gi|156862905|gb|EDO56336.1|	0	0	0	0	0	0	4.01893	0	0	0	0	0	0	0	0	1.98398	0	4.70454
gi|156862906|gb|EDO56337.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|156863553|gb|EDO56984.1|	0	0	0	0	0	0	3.01124	4.54111	0	0	0	0	0	0	0	0	0	0
gi|156864455|gb|EDO57886.1|	0	0	0	0	0	0	4.01893	13.6994	0	0	0	0	3.71638	0	0	0	0	0
gi|156868561|gb|EDO61933.1|	0	0	0	0	0	0	0	0	0	29.7454	0	0	0	0	0	22.1781	41.7718	62.0591
gi|156868565|gb|EDO61937.1|	0	0	0	0	0	0	3.01124	0	0	0	6.65626	0	2.83015	0	0	104.16	52.7327	218.448
gi|157081573|gb|ABV11251.1|	0	78.6494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|157081598|gb|ABV11276.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	9.16548
gi|157387252|gb|ABV49957.1|	13.9831	0	0	0	0	0	0	19.2189	0	0	0	0	0	0	0	22.1781	0	0
gi|15788087|gb|AAL07618.1|	0	0	0	0	0	3.47738	0	0	0	0	0	0	0	0	0	0	0	0
gi|158442786|gb|EDP19791.1|	0	0	0	0	351.915	0	0	0	0	0	0	0	0	0	0	8.77341	94.4497	0
gi|158444859|gb|EDP21863.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	388.803	0	0
gi|158445127|gb|EDP22130.1|	0	0	0	0	0	0	5.02748	0	0	6.08158	0	11.3179	2.83015	0	0	13.5777	0	0
gi|158445128|gb|EDP22131.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	9.23756	0
gi|158445257|gb|EDP22260.1|	0	0	0	0	0	0	42.5379	7.06918	3.37379	10.1751	0	0	203.435	0	0	77.9119	3.61591	14.4062
gi|158447809|gb|EDP24804.1|	0	11.8464	0	0	0	0	23.2469	39.4675	0	0	25.0505	0	8.85012	0	4.3261	24.0834	0	7.39456
gi|158447812|gb|EDP24807.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60663
gi|158448118|gb|EDP25113.1|	0	0	0	0	0	0	0	3.31733	0	0	0	0	0	0	0	24.0834	3.61591	0
gi|158448896|gb|EDP25891.1|	0	0	0	0	0	0	5.02748	0	0	0	0	0	0	0	0	0	0	0
gi|158449604|gb|EDP26599.1|	0	0	0	0	0	0	0	8.36456	0	0	0	0	0	0	0	0	0	0
gi|159026301|emb|CAO88878.1|	0	0	0	0	19.3019	0	0	0	0	0	0	0	0	0	0	0	5.26606	0
gi|159026608|emb|CAO86540.1|	0	0	0	0	0	5.751	0	30.6447	134.881	15.3093	9.02416	23.4953	15.4411	9.98705	149.001	0	8.45627	20.4265
gi|159180740|gb|EDP65259.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.94822
gi|159182012|gb|EDP66521.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|159880674|gb|EDP74224.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|159883100|gb|EDP76604.1|	0	0	0	0	0	0	16.1518	5.7935	0	0	0	0	0	0	0	76.0334	28.4449	13.5389
gi|159901910|gb|ABX10643.1|	0	0	99.9301	3.2149	0	0	60.8423	33.5647	0	0	3.19714	3.18254	64.9059	3.37305	0	127.53	89.9002	77.5297
gi|161336846|gb|ABX63151.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986.249	0	0	139.179
gi|162952412|gb|ABY21927.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.0553	0	0
gi|162952717|gb|ABY22232.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|163258716|emb|CAP41015.1|	0	0	0	0	0	0	0	0	5.93852	0	0	0	0	0	0	0	0	0
gi|163662852|gb|ABY30219.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|164455039|dbj|BAF97049.1|	0	0	0	0	0	0	4.01893	0	0	0	0	0	0	0	0	0	0	0
gi|167444112|gb|ABZ80617.1|	0	0	0	2.52302	3.7017	6.48452	0	0	0	0	0	0	4.59081	0	0	0	6.87584	0
gi|167444116|gb|ABZ80619.1|	5.49966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|167444118|gb|ABZ80620.1|	0	0	6.25533	9.7887	0	0	0	0	0	0	0	0	0	0	0	8.77341	0	0
gi|167444124|gb|ABZ80623.1|	0	0	0	0	0	4.24985	0	7.06918	0	0	0	0	0	0	0	6.8437	0	0
gi|167444126|gb|ABZ80624.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39456
gi|167444130|gb|ABZ80626.1|	0	0	0	0	0	5.00677	0	0	0	0	0	0	0	0	0	0	1.90155	0
gi|167444134|gb|ABZ80628.1|	0	0	0	0	0	4.24985	0	0	0	0	0	0	0	0	0	6.8437	5.26606	0
gi|167444136|gb|ABZ80629.1|	0	0	0	0	0	0	5.02748	0	0	0	0	0	0	0	0	0	0	0
gi|167444138|gb|ABZ80630.1|	0	0	0	0	0	0	0	0	0	0	0	2.07594	0	0	0	0	0	0
gi|167444140|gb|ABZ80631.1|	0	0	6.25533	1.79302	2.82129	6.48452	0	0	0	0	0	0	313.09	0	8.99797	0	0	0
gi|167444142|gb|ABZ80632.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3261	0	0	0
gi|167444156|gb|ABZ80639.1|	3.7394	0	3.07765	0	0	0	34.4107	0	7.26645	0	4.33449	0	0	0	0	25.9868	4.44703	0
gi|167444170|gb|ABZ80646.1|	0	0	5.19072	7.53801	7.95966	0	0	0	5.93852	0	0	3.18254	4.59081	29.0591	6.63961	6.8437	14.5835	14.4062
gi|167444178|gb|ABZ80650.1|	0	0	0	5.76437	0	4.24985	0	0	0	4.04201	6.65626	0	0	0	0	0	0	6.50302
gi|167444180|gb|ABZ80651.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	12.7846	0	0	0	0
gi|167444182|gb|ABZ80652.1|	0	0	7.3241	0	0	0	0	0	4.63885	0	5.48861	3.18254	0	0	6.63961	1.98398	0	0
gi|167444184|gb|ABZ80653.1|	0	34.4719	0	0	0	0	0	0	0	0	5.48861	0	0	0	0	0	0	0
gi|167444190|gb|ABZ80656.1|	0	0	0	0	3.7017	0	0	0	0	0	0	19.7973	0	3.37305	0	0	0	4.70454
gi|167583292|emb|CAP72002.1|	0	0	0	0	0	0	0	0	0	0	0	0	7.16441	0	0	0	0	0
gi|167592163|gb|ABZ83911.1|	0	0	0	0	0	2.68492	12.102	0	0	0	0	0	0	0	0	17.4062	6.07515	6.50302
gi|167593137|gb|ABZ84885.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96199	9.23756	13.5389
gi|167593138|gb|ABZ84886.1|	0	0	0	0	0	0	0	0	0	0	0	0	8.00975	0	0	20.271	52.7327	38.9625
gi|167593140|gb|ABZ84888.1|	0	0	0	3.2149	0	0	0	4.54111	0	0	5.48861	0	0	14.2067	0	3.93616	31.2852	77.5297
gi|167593141|gb|ABZ84889.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.39456
gi|167593157|gb|ABZ84905.1|	0	0	0	0	0	0	4.01893	0	0	0	0	0	0	0	0	0	10.0137	0
gi|167593158|gb|ABZ84906.1|	0	0	0	0	0	0	159.726	4.54111	52.8013	2.01048	0	0	70.1412	26.0123	4.3261	260.424	11.5522	91.2683
gi|167593159|gb|ABZ84907.1|	0	0	0	0	0	0	105.658	93.6451	0	0	0	2060.5	17.8679	0	0	15.4934	36.2086	238.652
gi|167652041|gb|EDR96170.1|	0	0	0	0	0	0	0	35.0328	0	0	0	0	8.00975	0	0	0	0	0
gi|167652597|gb|EDR96726.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.77341	0	7.39456
gi|167666487|gb|EDS10617.1|	0	0	0	0	0	0	111.775	4.54111	0	0	0	0	0	0	0	21.2248	234.504	32.274
gi|167709633|gb|EDS20212.1|	0	0	0	0	0	0	5.02748	0	0	0	0	0	0	0	0	1.98398	6.07515	10.0457
gi|167860595|gb|ACA05077.1|	0	0	0	0	0	2.68492	0	11.0047	0	88.9362	138.878	0	7.16441	0	0	482.678	139.126	384.557
gi|169293155|gb|EDS75288.1|	0	2.04332	0	0	0	0	4.01893	19.2189	4.63885	0	0	0	2.83015	0	0	1.98398	18.3048	0
gi|169294048|gb|EDS76181.1|	0	0	0	0	0	0	0	5.7935	0	0	0	0	0	0	0	0	0	0
gi|169294862|gb|EDS76995.1|	108.615	1169.2	1846.09	105.769	151.533	62.2409	2068.91	4134.93	2607.59	420.585	1228.26	569.495	450.904	1650.41	1121.17	445.893	212.679	202.857
gi|169296876|gb|EDS79004.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|169296878|gb|EDS79006.1|	210.758	1961.99	269.143	1218.38	295.593	316.339	11727	26040.2	2423.7	198.713	2325.27	1291.34	2290.4	3294.66	2357.56	552.483	962.559	354.819
gi|169297166|gb|EDS79280.1|	0	0	0	65.7928	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|169626735|gb|ACA58131.1|	0	0	0	9.23601	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|169626739|gb|ACA58133.1|	0	0	0	0	0	7.92501	0	0	0	0	0	0	4.59081	0	0	0	0	0
gi|169626743|gb|ACA58135.1|	0	0	0	0	2.82129	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|169626747|gb|ACA58137.1|	0	0	0	0	0	0	0	8.36456	0	0	0	0	0	0	0	0	0	0
gi|169626764|gb|ACA58145.1|	0	0	22.541	9.7887	6.27844	39.6787	11.0902	15.0643	9.99114	0	0	0	16.2523	41.5351	0	13.5777	12.3154	7.39456
gi|169626778|gb|ACA58152.1|	0	0	0	2.52302	0	3.47738	0	0	2.1538	0	0	0	0	2.1535	0	0	0	0
gi|169626782|gb|ACA58154.1|	0	12.9582	7.3241	18.0429	0	0	2.00473	13.6994	27.5479	0	0	0	16.2523	0	12.597	0	10.7851	22.1327
gi|169626788|gb|ACA58156.1|	0	0	0	0	0	1.86477	0	0	0	0	0	0	0	0	0	0	0	0
gi|169626798|gb|ACA58161.1|	0	0	0	8.67706	0	0	0	0	0	0	0	0	0	0	0	0	0	0
gi|170785838|gb|ACB37990.1|	0	7.43401	0	0	0	0	3.01124	0	0	0	9.02416	0	0	0	0	3.93616	0	0
gi|170785840|gb|ACB37991.1|	0	0	0	0	0	7.92501	0	0	0	4.04201	0	0	0	0	0	0	0	0
gi|170785846|gb|ACB37993.1|	0	0	0	0	6.27844	6.48452	0	0	0	8.12637	3.19714	5.45194	0	26.0123	22.4412	35.4816	0	4.70454
gi|170785849|gb|ACB37994.1|	0	0	0	2.52302	0	1.86477	0	0	0	0	0	0	0	0	0	3.93616	0	0
gi|170785854|gb|ACB37995.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.87653	0	0
gi|171091724|gb|EDT37264.1|	22.1928	0	0	0	12.0796	0	0	3.31733	24.5154	0	0	0	0	0	0	6.8437	0	0
gi|171092763|gb|EDT38039.1|	0	50.6197	71.6275	6.36565	12.0796	0	6.03672	564.778	156.366	0	420.413	330.74	109.899	695.333	315.658	341.768	126.495	0
gi|171097648|gb|EDT42480.1|	0	465.273	530.507	70.7619	19.3019	148.785	444.092	59.1306	7.26645	276.382	840.055	1982.81	711.547	1117.37	0	261.35	0	443.012
gi|17982486|gb|AAL51748.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.07515	0
gi|18140581|gb|AAL60338.1|	0	0	0	0	0	1770.84	0	0	0	0	0	0	0	0	0	0	0	0
gi|182379670|gb|EDT77149.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.73632	0	10.0457
gi|182667968|gb|EDT79947.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.98398	0	0
gi|182668006|gb|EDT79985.1|	0	0	0	0	0	0	5.02748	9.67704	0	0	0	0	0	0	0	58.1582	0	0
gi|182668009|gb|EDT79988.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116.319	7.66926	5.60663
gi|182671636|gb|EDT83597.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.61591	0
gi|182671652|gb|EDT83613.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.8437	0	0
gi|182671713|gb|EDT83674.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.131	4.44703	0
gi|183573240|gb|EDT93768.1|	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80926	0	9.16548
